Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,47nF,C_0603_1608Metric,151.400000,-124.700000,90.000000,top
C2,47nF,C_0603_1608Metric,153.400000,-124.700000,270.000000,top
C3,47nF,C_0603_1608Metric,151.750000,-147.250000,90.000000,top
C4,47nF,C_0603_1608Metric,153.300000,-147.250000,270.000000,top
C5,47nF,C_0603_1608Metric,151.750000,-175.850000,90.000000,top
C6,47nF,C_0603_1608Metric,153.300000,-175.850000,270.000000,top
C7,47nF,C_0603_1608Metric,151.710000,-197.830000,90.000000,top
C8,47nF,C_0603_1608Metric,153.260000,-197.830000,270.000000,top
C9,47nF,C_0603_1608Metric,151.750000,-219.700000,90.000000,top
C10,47nF,C_0603_1608Metric,153.300000,-219.700000,270.000000,top
C11,47nF,C_0603_1608Metric,151.700000,-248.800000,90.000000,top
C12,47nF,C_0603_1608Metric,153.250000,-248.800000,270.000000,top
C13,47nF,C_0603_1608Metric,143.475000,-261.025000,180.000000,top
C14,47nF,C_0603_1608Metric,143.487500,-259.475000,0.000000,top
C15,100nF,C_0402_1005Metric,388.500000,-113.900000,270.000000,top
C16,1uF,C_0402_1005Metric,268.400000,-170.400000,270.000000,top
C17,100nF,C_0402_1005Metric,269.400000,-170.420000,270.000000,top
C18,1uF,C_0402_1005Metric,313.200000,-229.950000,180.000000,top
C19,47nF,C_0603_1608Metric,191.500000,-218.950000,180.000000,top
C20,47nF,C_0603_1608Metric,191.500000,-217.400000,0.000000,top
C21,47nF,C_0603_1608Metric,192.100000,-163.150000,0.000000,top
C22,47nF,C_0603_1608Metric,192.100000,-161.400000,180.000000,top
C23,47nF,C_0603_1608Metric,244.700000,-134.650000,180.000000,top
C24,47nF,C_0603_1608Metric,244.700000,-133.100000,0.000000,top
C25,47nF,C_0603_1608Metric,235.740000,-177.050000,90.000000,top
C26,47nF,C_0603_1608Metric,237.260000,-177.050000,270.000000,top
C27,47nF,C_0603_1608Metric,235.740000,-259.760000,90.000000,top
C28,47nF,C_0603_1608Metric,237.270000,-259.760000,270.000000,top
C29,47nF,C_0603_1608Metric,249.275000,-168.900000,270.000000,top
C30,47nF,C_0603_1608Metric,250.540000,-228.750000,270.000000,top
C31,47nF,C_0603_1608Metric,247.750000,-168.900000,90.000000,top
C32,47nF,C_0603_1608Metric,249.010000,-228.750000,90.000000,top
C33,47nF,C_0603_1608Metric,273.275000,-135.800000,90.000000,top
C34,47nF,C_0603_1608Metric,273.250000,-197.850000,270.000000,top
C35,47nF,C_0603_1608Metric,264.860000,-258.740000,270.000000,top
C36,47nF,C_0603_1608Metric,271.750000,-135.800000,270.000000,top
C37,47nF,C_0603_1608Metric,271.730000,-197.850000,90.000000,top
C38,47nF,C_0603_1608Metric,263.330000,-258.740000,90.000000,top
C39,47nF,C_0603_1608Metric,273.275000,-146.200000,270.000000,top
C40,47nF,C_0603_1608Metric,273.260000,-228.360000,270.000000,top
C41,47nF,C_0603_1608Metric,271.750000,-146.200000,90.000000,top
C42,47nF,C_0603_1608Metric,271.730000,-228.360000,90.000000,top
C43,47nF,C_0603_1608Metric,299.750000,-146.200000,270.000000,top
C44,47nF,C_0603_1608Metric,297.290000,-229.360000,270.000000,top
C45,47nF,C_0603_1608Metric,298.230000,-146.200000,90.000000,top
C46,47nF,C_0603_1608Metric,295.770000,-229.357500,90.000000,top
C47,47nF,C_0603_1608Metric,308.275000,-135.775000,270.000000,top
C48,47nF,C_0603_1608Metric,308.310000,-197.750000,270.000000,top
C49,47nF,C_0603_1608Metric,306.750000,-135.775000,90.000000,top
C50,47nF,C_0603_1608Metric,306.790000,-197.750000,90.000000,top
C51,47nF,C_0603_1608Metric,318.780000,-146.200000,270.000000,top
C52,47nF,C_0603_1608Metric,321.260000,-228.770000,270.000000,top
C53,47nF,C_0603_1608Metric,317.260000,-146.200000,90.000000,top
C54,47nF,C_0603_1608Metric,319.740000,-228.767500,90.000000,top
C55,47nF,C_0603_1608Metric,379.785000,-177.407500,90.000000,top
C56,47nF,C_0603_1608Metric,381.315000,-177.410000,270.000000,top
C57,47nF,C_0603_1608Metric,355.730000,-248.845000,90.000000,top
C58,47nF,C_0603_1608Metric,359.400000,-126.200000,270.000000,top
C59,47nF,C_0603_1608Metric,357.280000,-248.845000,270.000000,top
C60,47nF,C_0603_1608Metric,353.400000,-125.987500,90.000000,top
C61,47nF,C_0603_1608Metric,404.000000,-216.075000,0.000000,top
C62,47nF,C_0603_1608Metric,379.740000,-248.767500,90.000000,top
C63,47nF,C_0603_1608Metric,404.000000,-217.595000,180.000000,top
C64,47nF,C_0603_1608Metric,388.100000,-142.400000,90.000000,top
C65,47nF,C_0603_1608Metric,381.270000,-248.770000,270.000000,top
C66,47nF,C_0603_1608Metric,372.100000,-140.950000,0.000000,top
C67,47nF,C_0603_1608Metric,416.275000,-219.760000,270.000000,top
C68,47nF,C_0603_1608Metric,414.745000,-219.760000,90.000000,top
C69,47nF,C_0603_1608Metric,406.295000,-248.795000,90.000000,top
C70,47nF,C_0603_1608Metric,414.700000,-142.600000,0.000000,top
C71,47nF,C_0603_1608Metric,436.345000,-219.780000,270.000000,top
C72,47nF,C_0603_1608Metric,407.825000,-248.795000,270.000000,top
C73,47nF,C_0603_1608Metric,396.890000,-142.400000,270.000000,top
C74,47nF,C_0603_1608Metric,434.805000,-219.780000,90.000000,top
C75,47nF,C_0603_1608Metric,427.720000,-248.770000,90.000000,top
C76,47nF,C_0603_1608Metric,433.750000,-144.750000,180.000000,top
C77,47nF,C_0603_1608Metric,429.250000,-248.770000,270.000000,top
C78,47nF,C_0603_1608Metric,420.700000,-142.300000,90.000000,top
C79,47nF,C_0603_1608Metric,460.610000,-220.365000,0.000000,top
C80,47nF,C_0603_1608Metric,460.610000,-221.895000,180.000000,top
C81,100nF,C_0402_1005Metric,145.900000,-126.300000,0.000000,top
C82,10uF,C_0603_1608Metric,145.700000,-124.700000,0.000000,top
C83,100nF,C_0402_1005Metric,133.400000,-126.000000,90.000000,top
C84,10uF,C_0603_1608Metric,134.440000,-129.300000,180.000000,top
C85,12pF,C_0402_1005Metric,327.170000,-197.800000,180.000000,top
C86,4.7uF,C_0805_2012Metric,331.100000,-191.900000,180.000000,top
C87,100nF,C_0402_1005Metric,335.100000,-191.200000,0.000000,top
C88,12pF,C_0402_1005Metric,327.275000,-203.375000,180.000000,top
C89,100nF,C_0402_1005Metric,335.725000,-211.150000,90.000000,top
C90,10u,C_1206_3216Metric,360.200000,-110.500000,90.000000,top
C91,100nF,C_0402_1005Metric,329.995000,-204.100000,180.000000,top
C92,100nF,C_0402_1005Metric,331.250000,-198.450000,90.000000,top
C93,10nF,C_0805_2012Metric,359.000000,-119.400000,270.000000,top
C94,100nF,C_0402_1005Metric,349.800000,-193.800000,0.000000,top
C95,2.2uF,C_0603_1608Metric,348.875000,-210.500000,0.000000,top
C96,100nF,C_0402_1005Metric,144.000000,-191.300000,0.000000,top
C97,10uF,C_0603_1608Metric,143.925000,-192.675000,0.000000,top
C98,100nF,C_0402_1005Metric,340.900000,-185.080000,270.000000,top
C99,2.2uF,C_0603_1608Metric,352.350000,-196.075000,0.000000,top
C100,100nF,C_0402_1005Metric,349.275000,-209.200000,0.000000,top
C101,100nF,C_0402_1005Metric,134.100000,-195.650000,270.000000,top
C102,10uF,C_0603_1608Metric,132.800000,-195.650000,270.000000,top
C103,10uF,C_1206_3216Metric,328.600000,-207.125000,180.000000,top
C104,100nF,C_0402_1005Metric,134.500000,-136.720000,270.000000,top
C105,100nF,C_0402_1005Metric,137.000000,-204.950000,0.000000,top
C106,10nF,C_0402_1005Metric,330.000000,-205.425000,180.000000,top
C107,100nF,C_0402_1005Metric,133.000000,-131.150000,90.000000,top
C108,100nF,C_0402_1005Metric,132.500000,-199.650000,90.000000,top
C109,100nF,C_0402_1005Metric,240.930000,-263.050000,180.000000,top
C110,100nF,C_0402_1005Metric,240.930000,-264.100000,180.000000,top
C111,100nF,C_0402_1005Metric,461.800000,-159.400000,180.000000,top
C112,100nF,C_0402_1005Metric,466.800000,-174.300000,270.000000,top
C113,100nF,C_0402_1005Metric,466.800000,-222.800000,270.000000,top
C114,100nF,C_0402_1005Metric,472.800000,-160.820000,0.000000,top
C115,100nF,C_0402_1005Metric,467.700000,-166.400000,180.000000,top
C116,100nF,C_0402_1005Metric,472.320000,-215.000000,0.000000,top
C117,100nF,C_0402_1005Metric,178.510000,-199.550000,0.000000,top
C118,100nF,C_0402_1005Metric,178.200000,-168.100000,0.000000,top
C119,100nF,C_0402_1005Metric,168.000000,-219.125000,0.000000,top
C120,100nF,C_0402_1005Metric,188.600000,-178.635000,0.000000,top
C121,100nF,C_0402_1005Metric,185.200000,-210.025000,0.000000,top
C122,100nF,C_0402_1005Metric,175.800000,-229.620000,0.000000,top
C123,100nF,C_0402_1005Metric,256.425000,-128.950000,0.000000,top
C124,100nF,C_0402_1005Metric,292.410000,-190.030000,0.000000,top
C125,100nF,C_0402_1005Metric,265.200000,-139.525000,0.000000,top
C126,100nF,C_0402_1005Metric,299.300000,-200.500000,0.000000,top
C127,100nF,C_0402_1005Metric,286.575000,-133.200000,0.000000,top
C128,100nF,C_0402_1005Metric,262.365000,-226.840000,0.000000,top
C129,100nF,C_0402_1005Metric,291.000000,-144.860000,0.000000,top
C130,100nF,C_0402_1005Metric,269.650000,-237.335000,0.000000,top
C131,100nF,C_0402_1005Metric,220.840000,-226.740000,0.000000,top
C132,100nF,C_0402_1005Metric,228.600000,-237.220000,0.000000,top
C133,100nF,C_0402_1005Metric,349.630000,-145.120000,0.000000,top
C134,100nF,C_0402_1005Metric,382.400000,-211.550000,0.000000,top
C135,100nF,C_0402_1005Metric,389.800000,-221.700000,0.000000,top
C136,100nF,C_0402_1005Metric,355.800000,-155.610000,0.000000,top
C137,100nF,C_0402_1005Metric,460.450000,-235.050000,0.000000,top
C138,100nF,C_0402_1005Metric,466.250000,-245.550000,0.000000,top
C139,47nF,C_0603_1608Metric,177.050000,-161.150000,270.000000,top
C140,47nF,C_0603_1608Metric,175.500000,-161.150000,90.000000,top
C141,100nF,C_0402_1005Metric,313.200000,-230.950000,180.000000,top
C142,1uF,C_0402_1005Metric,441.500000,-163.550000,180.000000,top
C143,100nF,C_0402_1005Metric,441.500000,-162.550000,180.000000,top
C144,1uF,C_0402_1005Metric,446.400000,-218.250000,180.000000,top
C145,100nF,C_0402_1005Metric,446.410000,-219.260000,180.000000,top
C146,1uF,C_0402_1005Metric,185.500000,-226.700000,180.000000,top
C147,100nF,C_0402_1005Metric,185.500000,-227.700000,180.000000,top
C148,1uF,C_0402_1005Metric,189.300000,-184.300000,180.000000,top
C149,100nF,C_0402_1005Metric,189.300000,-185.300000,180.000000,top
C150,100nF,C_0402_1005Metric,269.400000,-167.300000,270.000000,top
C151,100nF,C_0402_1005Metric,317.700000,-233.000000,180.000000,top
C152,1uF,C_0402_1005Metric,188.650000,-108.850000,180.000000,top
C153,100nF,C_0402_1005Metric,188.650000,-107.850000,180.000000,top
C154,100nF,C_0402_1005Metric,447.450000,-163.600000,90.000000,top
C155,100nF,C_0402_1005Metric,449.200000,-218.250000,180.000000,top
C156,100nF,C_0402_1005Metric,192.100000,-231.600000,180.000000,top
C157,100nF,C_0402_1005Metric,195.300000,-190.200000,180.000000,top
C158,100nF,C_0402_1005Metric,190.750000,-107.850000,180.000000,top
C159,1uF,C_0402_1005Metric,424.800000,-158.020000,90.000000,top
C160,100nF,C_0402_1005Metric,423.800000,-158.000000,90.000000,top
C161,1uF,C_0402_1005Metric,417.850000,-245.450000,180.000000,top
C162,100nF,C_0402_1005Metric,417.850000,-246.450000,180.000000,top
C163,1uF,C_0402_1005Metric,313.650000,-179.000000,270.000000,top
C164,100nF,C_0402_1005Metric,226.700000,-210.400000,180.000000,top
C165,100nF,C_0402_1005Metric,314.650000,-179.000000,270.000000,top
C166,1uF,C_0402_1005Metric,211.300000,-159.200000,270.000000,top
C167,1uF,C_0402_1005Metric,228.800000,-210.400000,180.000000,top
C168,100nF,C_0402_1005Metric,212.300000,-159.200000,270.000000,top
C169,100nF,C_0402_1005Metric,423.800000,-160.750000,90.000000,top
C170,10nF,C_0402_1005Metric,378.300000,-269.100000,0.000000,top
C171,100nF,C_0402_1005Metric,422.000000,-247.650000,180.000000,top
C172,100nF,C_0402_1005Metric,314.650000,-175.050000,270.000000,top
C173,10uF,C_1206_3216Metric,349.200000,-117.700000,270.000000,top
C174,10uF,C_1206_3216Metric,346.380000,-117.670000,270.000000,top
C175,10uF,C_1206_3216Metric,322.500000,-115.300000,0.000000,top
C176,10uF,C_1206_3216Metric,470.825000,-115.000000,180.000000,top
C177,10nF,C_0805_2012Metric,313.600000,-114.400000,180.000000,top
C178,10nF,C_0402_1005Metric,471.520000,-116.900000,180.000000,top
C179,10uF,C_1206_3216Metric,308.900000,-109.100000,270.000000,top
C180,10uF,C_1206_3216Metric,311.700000,-109.100000,270.000000,top
C181,100nF,C_0402_1005Metric,388.075000,-99.650000,270.000000,top
C182,100nF,C_0402_1005Metric,388.075000,-84.300000,270.000000,top
C183,100nF,C_0402_1005Metric,364.625000,-99.600000,270.000000,top
C184,100nF,C_0402_1005Metric,364.675000,-84.250000,270.000000,top
C185,100nF,C_0402_1005Metric,355.275000,-99.600000,270.000000,top
C186,100nF,C_0402_1005Metric,355.275000,-84.300000,270.000000,top
C187,100nF,C_0402_1005Metric,211.900000,-156.800000,0.000000,top
C188,1uF,C_0402_1005Metric,279.850000,-260.000000,270.000000,top
C189,560pF,C_0402_1005Metric,375.800000,-101.100000,270.000000,top
C190,560pF,C_0402_1005Metric,376.800000,-101.100000,270.000000,top
C191,560pF,C_0402_1005Metric,376.800000,-83.100000,270.000000,top
C192,560pF,C_0402_1005Metric,375.800000,-83.100000,270.000000,top
C193,560pF,C_0402_1005Metric,343.800000,-101.080000,270.000000,top
C194,560pF,C_0402_1005Metric,344.800000,-101.080000,270.000000,top
C195,100nF,C_0402_1005Metric,280.850000,-260.000000,270.000000,top
C196,1uF,C_0402_1005Metric,367.080000,-217.060000,0.000000,top
C197,100pF,C_0402_1005Metric,361.675000,-101.250000,180.000000,top
C198,100pF,C_0402_1005Metric,367.475000,-101.250000,0.000000,top
C199,100pF,C_0402_1005Metric,367.475000,-82.650000,0.000000,top
C200,100pF,C_0402_1005Metric,361.775000,-82.650000,180.000000,top
C201,100pF,C_0402_1005Metric,358.275000,-82.650000,0.000000,top
C202,100pF,C_0402_1005Metric,352.375000,-82.650000,180.000000,top
C203,100nF,C_0402_1005Metric,367.080000,-216.040000,0.000000,top
C204,1uF,C_0402_1005Metric,265.850000,-199.650000,90.000000,top
C205,100nF,C_0402_1005Metric,369.875000,-89.250000,270.000000,top
C206,100nF,C_0402_1005Metric,381.975000,-88.750000,0.000000,top
C207,100nF,C_0402_1005Metric,339.800000,-84.300000,270.000000,top
C208,100nF,C_0402_1005Metric,350.075000,-89.250000,90.000000,top
C209,100nF,C_0402_1005Metric,382.650000,-154.700000,0.000000,top
C210,1uF,C_0402_1005Metric,382.670000,-153.600000,180.000000,top
C211,100nF,C_0402_1005Metric,338.450000,-94.800000,90.000000,top
C212,100nF,C_0402_1005Metric,333.000000,-97.320000,270.000000,top
C213,100nF,C_0402_1005Metric,264.850000,-199.650000,90.000000,top
C214,1uF,C_0402_1005Metric,378.550000,-172.400000,90.000000,top
C215,100nF,C_0402_1005Metric,377.550000,-172.400000,90.000000,top
C216,100nF,C_0402_1005Metric,279.850000,-256.100000,270.000000,top
C217,100nF,C_0402_1005Metric,364.380000,-218.150000,0.000000,top
C218,100nF,C_0402_1005Metric,264.800000,-202.700000,90.000000,top
C219,100nF,C_0402_1005Metric,375.000000,-175.000000,90.000000,top
C220,1uF,C_0402_1005Metric,189.600000,-126.750000,180.000000,top
C221,100nF,C_0402_1005Metric,189.600000,-127.750000,180.000000,top
C222,100nF,C_0402_1005Metric,192.980000,-127.400000,180.000000,top
C223,1uF,C_0402_1005Metric,211.600000,-254.100000,180.000000,top
C224,100nF,C_0402_1005Metric,211.600000,-255.100000,180.000000,top
C225,100nF,C_0402_1005Metric,214.450000,-254.100000,180.000000,top
C226,100nF,C_0402_1005Metric,324.000000,-264.000000,0.000000,top
C227,100nF,C_0402_1005Metric,463.650000,-185.800000,270.000000,top
C228,4.7uF,C_0805_2012Metric,420.350000,-182.550000,180.000000,top
C229,100nF,C_0402_1005Metric,428.850000,-183.400000,0.000000,top
C230,10uF,C_1206_3216Metric,137.800000,-117.000000,0.000000,top
C231,10nF,C_0402_1005Metric,136.400000,-118.800000,0.000000,top
C232,10uF,C_1206_3216Metric,334.300000,-100.200000,0.000000,top
C233,10nF,C_0402_1005Metric,334.600000,-98.300000,0.000000,top
C234,10uF,C_1206_3216Metric,460.000000,-258.600000,270.000000,top
C235,100pF,C_0805_2012Metric,447.050000,-261.900000,180.000000,top
C236,10uF,C_1206_3216Metric,449.600000,-254.600000,0.000000,top
C237,100nF,C_0402_1005Metric,321.500000,-260.800000,0.000000,top
C238,100nF,C_0402_1005Metric,329.700000,-271.600000,0.000000,top
D1,B5819W,D_SOD-123,357.400000,-110.500000,90.000000,top
D2,3V3 LED,LED_0603_1608Metric,341.440000,-117.340000,0.000000,top
D3,1N4148,D_SOD-123,374.600000,-121.700000,0.000000,top
D4,FXDryLED11,FM-B2020RGBA-HG,475.100000,-165.200000,90,top
D5,B5819W,D_SOD-123,172.750000,-201.110000,90.000000,top
D6,B5819W,D_SOD-123,170.050000,-169.700000,90.000000,top
D7,B5819W,D_SOD-123,172.425000,-169.700000,90.000000,top
D8,B5819W,D_SOD-123,382.175000,-91.850000,90.000000,top
D9,B5819W,D_SOD-123,162.250000,-220.700000,90.000000,top
D10,B5819W,D_SOD-123,347.100000,-84.100000,0.000000,top
D11,B5819W,D_SOD-123,250.600000,-130.550000,90.000000,top
D12,Osc1SqrMixLED,LED_0603_1608Metric,147.000000,-127.900000,0.000000,top
D13,Osc1SqrPWMLED,LED_0603_1608Metric,147.000000,-145.000000,0.000000,top
D14,B5819W,D_SOD-123,286.675000,-191.600000,90.000000,top
D15,B5819W,D_SOD-123,280.790000,-134.780000,90.000000,top
D16,Osc2SqrMixLED,LED_0603_1608Metric,147.000000,-178.900000,180.000000,top
D17,B5819W,D_SOD-123,256.575000,-228.425000,90.000000,top
D18,Osc2SqrPWMLED,LED_0603_1608Metric,147.000000,-196.000000,0.000000,top
D19,B5819W,D_SOD-123,215.050000,-228.300000,90.000000,top
D20,Osc1SawLED2,FM-B2020RGBA-HG,164.600000,-114.200000,180,top
D21,Osc1SqrLED2,FM-B2020RGBA-HG,164.600000,-136.200000,90,top
D22,Osc2SawLED2,FM-B2020RGBA-HG,162.800000,-165.200000,90,top
D23,B5819W,D_SOD-123,343.850000,-146.700000,90.000000,top
D24,B5819W,D_SOD-123,376.625000,-213.100000,90.000000,top
D25,B5819W,D_SOD-123,454.675000,-236.625000,90.000000,top
D26,Osc2NoiseLED2,FM-B2020RGBA-HG,162.800000,-209.200000,90,top
D27,SubOscLED2,FM-B2020RGBA-HG,164.600000,-238.200000,270,top
D28,SubNoiseLED2,FM-B2020RGBA-HG,164.600000,-260.200000,90,top
D29,Osc2SqrLED2,FM-B2020RGBA-HG,162.800000,-187.200000,90,top
D30,Osc1SawLED3,FM-B2020RGBA-HG,172.500000,-121.200000,0,top
D31,Osc1SqrLED3,FM-B2020RGBA-HG,172.500000,-129.200000,180,top
D32,Osc2SawLED3,FM-B2020RGBA-HG,167.800000,-176.200000,90,top
D33,Osc2NoiseLED3,FM-B2020RGBA-HG,167.800000,-198.200000,90,top
D34,SubOscLED3,FM-B2020RGBA-HG,172.400000,-245.200000,0,top
D35,SubNoiseLED3,FM-B2020RGBA-HG,172.400000,-253.200000,180,top
D36,Osc2MixLED,FM-B2020RGBA-HG,172.800000,-187.200000,90,top
D37,Osc1MixLED1,FM-B2020RGBA-HG,182.400000,-125.190000,0,top
D38,SubNoiseMixLED1,FM-B2020RGBA-HG,182.400000,-249.200000,270,top
D39,Osc1MixLED2,FM-B2020RGBA-HG,192.400000,-125.200000,90,top
D40,Osc1MixLED3,FM-B2020RGBA-HG,202.800000,-125.200000,90,top
D41,Osc1MixLED4,FM-B2020RGBA-HG,213.000000,-125.200000,90,top
D42,Osc1MixLED5,FM-B2020RGBA-HG,223.200000,-125.190000,90,top
D43,OscFiltEnv1LED,LED_0603_1608Metric,242.950000,-147.890000,0.000000,top
D44,OscFiltEnv2LED,LED_0603_1608Metric,243.000000,-165.000000,0.000000,top
D45,B5819W,D_SOD-123,322.500000,-112.500000,0.000000,top
D46,5V LED,LED_0603_1608Metric,291.120000,-114.970000,0.000000,top
D47,Osc2MixLED1,FM-B2020RGBA-HG,182.800000,-187.200000,270.000000,top
D48,Osc2MixLED2,FM-B2020RGBA-HG,192.800000,-187.200000,270.000000,top
D49,Osc2MixLED3,FM-B2020RGBA-HG,202.800000,-187.200000,270.000000,top
D50,Osc2MixLED4,FM-B2020RGBA-HG,212.800000,-187.200000,270.000000,top
D51,Osc2MixLED5,FM-B2020RGBA-HG,222.800000,-187.200000,270.000000,top
D52,OscFiltSusLED,LED_0603_1608Metric,291.000000,-147.900000,0.000000,top
D53,OscFiltAmtLED,LED_0603_1608Metric,291.000000,-165.000000,0.000000,top
D54,SubFilt1LED,LED_0603_1608Metric,243.000000,-209.890000,180.000000,top
D55,SubFilt2LED,LED_0603_1608Metric,243.000000,-227.000000,0.000000,top
D56,Osc1ToOsc2LED1,FM-B2020RGBA-HG,196.500000,-133.600000,180,top
D57,Osc1ToOsc2LED2,FM-B2020RGBA-HG,200.500000,-142.600000,180,top
D58,SubFiltSusLED,LED_0603_1608Metric,291.050000,-209.900000,180.000000,top
D59,SubFiltAmtLED,LED_0603_1608Metric,291.000000,-227.000000,0.000000,top
D60,Osc1ToOsc2LED5,FM-B2020RGBA-HG,200.500000,-169.800000,180,top
D61,Osc1ToOsc2ED6,FM-B2020RGBA-HG,204.500000,-178.800000,0,top
D62,OscAmpEnvSusLED,LED_0603_1608Metric,399.000000,-127.950000,180.000000,top
D63,OscAmpEnvAmtLED,LED_0603_1608Metric,399.000000,-145.000000,0.000000,top
D64,SubAmpEnvSusLED,LED_0603_1608Metric,398.950000,-229.890000,0.000000,top
D65,SubAmpEnvAmtLED,LED_0603_1608Metric,399.000000,-247.000000,0.000000,top
D66,SubToOsc2LED1,FM-B2020RGBA-HG,196.500000,-240.800000,90,top
D67,SubToOsc2LED2,FM-B2020RGBA-HG,200.500000,-231.800000,180,top
D68,StepLED,FM-B2020RGBA-HG,168.300000,-288.700000,180,top
D69,StepLED,FM-B2020RGBA-HG,304.550000,-288.700000,180,top
D70,SubToOsc2LED5,FM-B2020RGBA-HG,200.500000,-204.600000,270,top
D71,SubToOsc2ED6,FM-B2020RGBA-HG,204.500000,-195.600000,270,top
D72,StepLED,FM-B2020RGBA-HG,185.050000,-288.700000,180,top
D73,StepLED,FM-B2020RGBA-HG,321.550000,-288.700000,180,top
D74,StepLED,FM-B2020RGBA-HG,202.550000,-288.700000,180,top
D75,StepLED,FM-B2020RGBA-HG,338.550000,-288.700000,180,top
D76,SubMixLED1,FM-B2020RGBA-HG,192.400000,-249.200000,90,top
D77,SubMixLED2,FM-B2020RGBA-HG,202.400000,-249.200000,90,top
D78,SubMixLED3,FM-B2020RGBA-HG,212.400000,-249.200000,90,top
D79,SubMixLED4,FM-B2020RGBA-HG,222.400000,-249.200000,90,top
D80,StepLED,FM-B2020RGBA-HG,219.550000,-288.700000,180,top
D81,StepLED,FM-B2020RGBA-HG,355.400000,-288.650000,180,top
D82,StepLED,FM-B2020RGBA-HG,236.450000,-288.700000,180,top
D83,StepLED,FM-B2020RGBA-HG,372.550000,-288.700000,180,top
D84,StepLED,FM-B2020RGBA-HG,253.550000,-288.700000,180,top
D85,StepLED,FM-B2020RGBA-HG,389.700000,-288.650000,180,top
D86,Osc1FiltLED1,FM-B2020RGBA-HG,249.500000,-125.200000,0,top
D87,Osc1FiltLED2,FM-B2020RGBA-HG,259.500000,-125.200000,0,top
D88,StepLED,FM-B2020RGBA-HG,270.350000,-288.700000,180,top
D89,StepLED,FM-B2020RGBA-HG,406.550000,-288.700000,180,top
D90,OscTuneLED1,LED_0603_1608Metric,168.600000,-158.200000,270.000000,top
D91,OscTuneLED2,LED_0603_1608Metric,166.550000,-155.300000,180.000000,top
D92,OscTuneLED3,LED_0603_1608Metric,165.690000,-151.380000,180.000000,top
D93,OscTuneLED4,LED_0603_1608Metric,166.300000,-147.600000,180.000000,top
D94,OscTuneLED5,LED_0603_1608Metric,168.100000,-143.900000,180.000000,top
